URL: neverssl.com | Score: 18 | Entropy: 3.25163
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: tas02.cws.update.microsoft.com | Score: 0 | Entropy: 3.87291
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: fe2cr.update.microsoft.com | Score: 0 | Entropy: 3.76718
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: tas02.cws.update.microsoft.com | Score: 0 | Entropy: 3.87291
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: 7O.io | Score: 0 | Entropy: 2.32193
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: edNc.tv | Score: 0 | Entropy: 2.80735
URL: XX.co | Score: 0 | Entropy: 1.92193
URL: J.co | Score: 0 | Entropy: 2
URL: ny.us | Score: 0 | Entropy: 2.32193
URL: uh.us | Score: 0 | Entropy: 1.92193
URL: t.tv | Score: 0 | Entropy: 1.5
URL: C.co | Score: 0 | Entropy: 2
URL: sfdataservice.microsoft.com | Score: 0 | Entropy: 3.63397
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: akamai.download.microsoft.com | Score: 0 | Entropy: 3.64697
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: akamai.download.microsoft.com | Score: 0 | Entropy: 3.64697
URL: crl2.microsoft.com | Score: 0 | Entropy: 3.30827
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: g.tv | Score: 0 | Entropy: 2
URL: Wue.us | Score: 0 | Entropy: 2.25163
URL: ..io | Score: 0 | Entropy: 1.5
URL: V.us | Score: 0 | Entropy: 2
URL: l.io | Score: 0 | Entropy: 2
URL: U.io | Score: 0 | Entropy: 2
URL: sf.us | Score: 0 | Entropy: 1.92193
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: akamai.download.microsoft.com | Score: 0 | Entropy: 3.64697
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: q.tv | Score: 0 | Entropy: 2
URL: 1.us | Score: 0 | Entropy: 2
URL: G.co | Score: 0 | Entropy: 2
URL: K.io | Score: 0 | Entropy: 2
URL: ha.tv | Score: 0 | Entropy: 2.32193
URL: G.us | Score: 0 | Entropy: 2
URL: 4.tv | Score: 0 | Entropy: 2
URL: R.us | Score: 0 | Entropy: 2
URL: 3f.io | Score: 0 | Entropy: 2.32193
URL: i.io | Score: 0 | Entropy: 1.5
URL: w.co | Score: 0 | Entropy: 2
URL: IB.co | Score: 0 | Entropy: 2.32193
URL: k.co | Score: 0 | Entropy: 2
URL: ..us | Score: 0 | Entropy: 1.5
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: crl3.digicert.com | Score: 0 | Entropy: 3.45482
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: akamai.download.microsoft.com | Score: 0 | Entropy: 3.64697
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: j2.tv | Score: 0 | Entropy: 2.32193
URL: 7.tv | Score: 0 | Entropy: 2
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: Le.tv | Score: 0 | Entropy: 2.32193
URL: Y.us | Score: 0 | Entropy: 2
URL: licensing.md.mp.microsoft.com | Score: 0 | Entropy: 3.67644
URL: store-images.s-microsoft.com | Score: 0 | Entropy: 3.56611
URL: store-images.s-microsoft.com | Score: 0 | Entropy: 3.56611
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: store-images.s-microsoft.com | Score: 0 | Entropy: 3.56611
URL: store-images.s-microsoft.com | Score: 0 | Entropy: 3.56611
URL: licensing.md.mp.microsoft.com | Score: 0 | Entropy: 3.67644
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: VFx.us | Score: 0 | Entropy: 2.58496
URL: H.us | Score: 0 | Entropy: 2
URL: fe3cr.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.80018
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: rt.com | Score: 0 | Entropy: 2.58496
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: Microsoft.ui.xaml.resources.com | Score: 0 | Entropy: 3.71985
URL: Microsoft.ui.xaml.resources.com | Score: 0 | Entropy: 3.71985
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: g4.io | Score: 0 | Entropy: 2.32193
URL: w.tv | Score: 0 | Entropy: 2
URL: Microsoft.ui.xaml.resources.com | Score: 0 | Entropy: 3.71985
URL: tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.81643
URL: Np.tv | Score: 0 | Entropy: 2.32193
URL: ezgif.com | Score: 0 | Entropy: 3.16993
URL: X.us | Score: 0 | Entropy: 2
URL: BT.co | Score: 0 | Entropy: 2.32193
URL: .co.co | Score: 0 | Entropy: 1.58496
URL: E.co | Score: 0 | Entropy: 2
URL: Nlog.co | Score: 0 | Entropy: 2.52164
URL: Lively.Watchdog.exe.co | Score: 0 | Entropy: 3.84535
URL: o.co | Score: 0 | Entropy: 1.5
URL: z.us | Score: 0 | Entropy: 2
URL: V.tv | Score: 0 | Entropy: 2
URL: x7.us | Score: 0 | Entropy: 2.32193
URL: s.co | Score: 0 | Entropy: 2
URL: d.tv | Score: 0 | Entropy: 2
URL: r.io | Score: 0 | Entropy: 2
URL: Nlog.co | Score: 0 | Entropy: 2.52164
URL: C.io | Score: 0 | Entropy: 2
URL: x7.us | Score: 0 | Entropy: 2.32193
URL: s.co | Score: 0 | Entropy: 2
URL: f.us | Score: 0 | Entropy: 2
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: S.us | Score: 0 | Entropy: 2
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: config.edge.skype.com | Score: 0 | Entropy: 3.65376
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: v.us | Score: 0 | Entropy: 2
URL: s.co | Score: 0 | Entropy: 2
URL: A.co | Score: 0 | Entropy: 2
URL: -.io | Score: 0 | Entropy: 2
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: config.office.com | Score: 0 | Entropy: 3.01307
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: c.io | Score: 0 | Entropy: 2
URL: fe2cr.update.microsoft.com | Score: 0 | Entropy: 3.76718
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: download.windowsupdate.com | Score: 0 | Entropy: 3.67141
URL: tas02.cws.update.microsoft.com | Score: 0 | Entropy: 3.87291
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: ZC.tv | Score: 0 | Entropy: 2.32193
URL: s.tv | Score: 0 | Entropy: 2
URL: L6-.co | Score: 0 | Entropy: 2.58496
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: sfdataservice.microsoft.com | Score: 0 | Entropy: 3.63397
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: e8.c.lencr.org | Score: 0 | Entropy: 3.03915
URL: e8.c.lencr.org | Score: 0 | Entropy: 3.03915
URL: get.videolan.org | Score: 0 | Entropy: 3.5
URL: x1.i.lencr.org | Score: 0 | Entropy: 3.32486
URL: e8.c.lencr.org | Score: 0 | Entropy: 3.03915
URL: e8.c.lencr.org | Score: 0 | Entropy: 3.03915
URL: W.co | Score: 0 | Entropy: 2
URL: hf.tv | Score: 0 | Entropy: 2.32193
URL: q9m.co | Score: 0 | Entropy: 2.58496
URL: L.io | Score: 0 | Entropy: 2
URL: sfdataservice.microsoft.com | Score: 0 | Entropy: 3.63397
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: sfdataservice.microsoft.com | Score: 0 | Entropy: 3.63397
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: Microsoft.CognitiveServices.Speech.co | Score: 0 | Entropy: 3.84825
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: tas02.sls.update.microsoft.com | Score: 0 | Entropy: 3.85656
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: 5t.com | Score: 0 | Entropy: 2.58496
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
